threads,grid_size,sync_mode,sync_interval,episodes,schedule,chunk,obstacles_pct,block,training_time_s,converged,vtune_elapsed_s,vtune_ipc,vtune_mem_bound_pct,thread_cpu_time_s,thread_wait_time_s,thread_spin_time_s,thread_overhead_time_s,thread_eff_cpu_util_pct
20,50,sqrt,1000,5000,guided,10,0,6,0.016893,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,10000,guided,10,50,6,0.581270,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,5000,guided,10,50,6,0.506694,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,5000,guided,1,0,6,0.003482,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,static,0,0,6,0.007575,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,5000,dynamic,10,50,6,4.671192,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,10000,static,10,0,6,0.023193,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,guided,0,50,6,0.891552,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,dynamic,1,0,6,0.115260,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,dynamic,10,0,6,0.183760,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,static,1,0,6,0.006467,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,static,1,0,6,0.012799,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,5000,dynamic,10,0,6,0.021166,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,dynamic,10,0,6,0.190190,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,dynamic,10,50,6,0.007960,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,5000,dynamic,10,0,6,0.029099,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,guided,10,50,6,2.416737,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,5000,dynamic,10,0,6,0.196706,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,5000,static,0,0,6,0.061734,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,5000,static,0,50,6,0.526571,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,dynamic,1,50,6,0.003879,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,guided,10,0,6,0.017224,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,dynamic,10,50,6,0.009129,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,guided,1,0,6,0.002404,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,guided,1,0,6,0.077249,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,10000,guided,10,50,6,0.948173,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,10000,static,10,0,6,0.023150,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,dynamic,0,50,6,0.553638,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,dynamic,1,0,6,0.035326,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,10000,dynamic,1,0,6,0.008840,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,5000,guided,1,0,6,0.023904,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,5000,dynamic,0,0,6,0.002730,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,dynamic,10,0,6,0.021763,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,guided,0,50,6,0.014593,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,dynamic,10,50,6,0.056509,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,10,10000,static,10,50,6,18.082486,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,static,1,50,6,0.443201,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,5000,static,10,50,6,0.005196,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,5000,static,10,0,6,0.034363,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,dynamic,0,0,6,0.066710,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,5000,dynamic,1,50,6,0.167452,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,10000,guided,10,50,6,0.003054,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,dynamic,0,50,6,1.044166,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,10000,dynamic,0,50,6,0.004303,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,guided,1,0,6,0.028506,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,5000,static,10,0,6,0.122893,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,10000,dynamic,1,0,6,0.003064,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,5000,guided,0,50,6,0.170180,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,5000,guided,1,50,6,3.424330,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,guided,10,50,6,1.209859,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,5000,static,1,0,6,0.020542,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,guided,10,50,6,8.888730,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,static,1,50,6,0.322211,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,5000,dynamic,1,50,6,0.490861,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,dynamic,0,50,6,0.947551,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,dynamic,0,0,6,0.267897,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,dynamic,0,0,6,0.004954,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,guided,1,0,6,0.001695,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,static,0,0,6,0.131197,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,static,10,0,6,0.001468,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,guided,10,0,6,0.372108,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,static,1,0,6,0.067483,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,guided,1,50,6,0.510400,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,static,10,50,6,4.331190,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,10000,guided,10,0,6,0.051527,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,dynamic,0,50,6,0.511056,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,10000,dynamic,1,0,6,0.002583,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,5000,dynamic,0,50,6,2.232573,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,10000,dynamic,0,50,6,0.032886,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,5000,guided,10,50,6,0.004462,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,dynamic,1,50,6,0.856029,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,static,0,50,6,0.012204,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,dynamic,1,50,6,0.006448,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,static,1,0,6,0.099167,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,10000,static,1,0,6,0.022719,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,static,10,50,6,0.003138,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,10000,guided,0,50,6,0.545731,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,10000,dynamic,10,0,6,0.061739,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,dynamic,1,50,6,0.006110,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,5000,static,1,0,6,0.062053,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,10000,dynamic,0,0,6,0.063817,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,5000,static,1,50,6,0.381689,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,5000,static,0,50,6,0.331486,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,static,10,50,6,1.255350,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,guided,0,50,6,0.015050,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,guided,1,50,6,5.900120,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,dynamic,1,50,6,4.426985,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,10000,guided,0,50,6,5.903777,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,guided,10,0,6,0.016534,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,5000,guided,1,50,6,0.135351,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,10000,static,0,0,6,0.135284,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,10000,guided,10,0,6,0.002962,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,dynamic,10,0,6,0.017527,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,10000,dynamic,1,0,6,0.057477,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,5000,guided,0,0,6,0.023913,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,10000,guided,0,50,6,1.493259,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,1000,5000,static,1,50,6,0.135982,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,10000,static,0,50,6,0.599979,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,5000,static,10,50,6,0.003825,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,static,10,0,6,0.008970,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,guided,0,0,6,0.005019,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,static,0,50,6,0.015374,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,10000,dynamic,10,50,6,1.558767,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,static,10,0,6,0.245887,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,guided,1,50,6,1.224131,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,5000,dynamic,10,50,6,0.532849,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,10000,guided,0,0,6,0.032029,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,dynamic,1,50,6,0.394878,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,static,10,0,6,0.067939,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,static,10,0,6,0.005204,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,static,1,0,6,0.124507,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,guided,1,0,6,0.036587,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,10000,dynamic,0,0,6,0.243310,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,10000,dynamic,10,50,6,0.028626,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,dynamic,10,0,6,0.374098,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,10000,static,10,0,6,0.024031,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,guided,1,50,6,0.008879,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,5000,static,1,50,6,0.003465,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,5000,guided,1,50,6,4.447572,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,static,1,50,6,4.385355,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,dynamic,1,50,6,0.286599,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,dynamic,1,50,6,4.339315,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,dynamic,0,50,6,1.746036,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,10000,static,10,0,6,0.019069,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,guided,10,0,6,0.020247,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,5000,guided,1,0,6,0.003472,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,5000,dynamic,10,50,6,5.182415,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,dynamic,10,50,6,0.030053,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,5000,guided,1,50,6,0.004706,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,static,1,50,6,0.003549,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,guided,1,50,6,0.200106,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,dynamic,0,0,6,0.005159,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,5000,static,1,0,6,0.021529,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,guided,0,0,6,0.003379,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,static,10,0,6,0.001813,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,dynamic,10,50,6,0.008610,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,10000,guided,10,50,6,0.382854,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,10000,static,0,0,6,0.052000,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,static,0,0,6,0.227207,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,10000,static,0,50,6,8.749694,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,5000,static,1,50,6,0.283198,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,10000,guided,0,0,6,0.026652,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,guided,0,0,6,0.006436,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,guided,0,0,6,0.021575,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,static,1,0,6,0.227203,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,static,10,0,6,0.163631,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,10000,dynamic,10,50,6,0.020508,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,static,0,0,6,0.079127,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,static,10,50,6,0.009123,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,static,10,50,6,0.043872,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,guided,0,50,6,0.002336,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,guided,0,50,6,0.172117,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,static,1,0,6,0.001723,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,1000,5000,dynamic,0,0,6,0.019636,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,guided,0,50,6,1.754431,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,static,1,50,6,0.479794,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,guided,0,50,6,1.260526,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,dynamic,10,0,6,0.318592,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,static,0,50,6,0.005374,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,guided,1,50,6,1.294632,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,guided,0,0,6,0.004720,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,dynamic,1,0,6,0.013932,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,10000,static,1,50,6,0.600880,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,10000,guided,10,0,6,0.004753,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,static,10,50,6,0.381145,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,5000,static,0,0,6,0.032575,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,10,5000,static,10,0,6,0.394360,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,guided,1,50,6,2.431819,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,dynamic,1,50,6,0.016982,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,guided,10,50,6,0.008804,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,5000,dynamic,0,50,6,0.003709,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,dynamic,1,50,6,2.420121,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,guided,1,50,6,0.012167,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,10000,static,1,50,6,0.921045,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,guided,1,0,6,0.437108,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,5000,guided,1,50,6,0.537537,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,5000,static,0,0,6,0.027299,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,hogwild,0,10000,static,1,50,6,2.811868,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,guided,0,50,6,1.057712,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,dynamic,0,0,6,0.005103,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,guided,10,50,6,0.012941,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,static,10,0,6,0.002786,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,guided,0,0,6,0.002059,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,static,0,50,6,0.021326,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,static,0,50,6,0.002046,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,static,0,50,6,2.531226,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,10000,dynamic,0,0,6,0.045864,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,10000,guided,0,0,6,0.014728,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,static,0,0,6,0.006603,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,static,10,50,6,2.551715,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,dynamic,0,50,6,1.280884,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,10000,static,10,50,6,0.287771,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,static,10,50,6,0.144546,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,static,10,50,6,3.990358,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,dynamic,10,0,6,0.160088,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,static,1,0,6,0.043220,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,guided,1,0,6,0.127763,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,static,0,50,6,0.703781,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,guided,0,50,6,0.514611,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,dynamic,10,0,6,0.031926,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,5000,static,1,50,6,0.687543,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,static,0,50,6,0.008640,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,dynamic,10,0,6,0.002183,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,5000,dynamic,1,0,6,0.020820,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,static,0,50,6,0.004044,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,10000,guided,0,0,6,0.023057,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,guided,10,50,6,1.295683,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,static,10,50,6,2.422729,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,static,1,0,6,0.032617,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,5000,static,0,50,6,1.640294,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,dynamic,1,0,6,0.005626,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,guided,1,50,6,0.008380,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,10000,guided,0,50,6,0.006138,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,5000,guided,10,0,6,0.087619,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,static,1,50,6,0.008094,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,5000,static,1,0,6,0.009204,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,static,10,0,6,0.099100,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,dynamic,0,0,6,0.078036,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,static,0,0,6,0.116136,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,10000,guided,0,50,6,0.974469,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,1000,10000,static,10,0,6,0.029853,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,static,10,0,6,0.132755,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,dynamic,1,50,6,0.424642,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,10000,dynamic,0,0,6,0.133861,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,10000,dynamic,1,0,6,0.008849,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,guided,10,50,6,1.921191,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,10000,dynamic,10,0,6,0.026470,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,5000,static,1,0,6,0.075434,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,guided,0,0,6,0.127749,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,dynamic,10,50,6,0.139077,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,static,1,0,6,0.016640,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,5000,static,10,50,6,1.274142,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,10000,dynamic,1,0,6,0.061362,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,guided,1,50,6,0.056419,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,static,10,0,6,0.036317,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,dynamic,1,0,6,0.129120,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,dynamic,0,0,6,0.004685,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,dynamic,0,0,6,0.116075,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,10000,guided,10,0,6,0.043454,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,10000,guided,0,50,6,0.004365,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,dynamic,10,0,6,0.133458,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,static,10,0,6,0.021229,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,10000,static,0,0,6,0.045299,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,dynamic,1,0,6,0.066932,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,5000,dynamic,0,50,6,0.266549,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,5000,dynamic,0,0,6,0.003270,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,5000,guided,10,50,6,0.590872,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,dynamic,10,50,6,0.023518,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,static,1,50,6,0.006103,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,5000,dynamic,1,0,6,0.004196,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,static,10,0,6,0.173714,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,static,1,50,6,0.017919,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,10000,guided,10,50,6,0.005211,yes,NA,NA,NA,NA,NA,NA,NA,NA
